ts,c_out_4_0,c_out_4_1,c_out_4_2,c_out_4_3,c_out_4_4,c_out_4_5,c_out_4_6,c_out_4_7,c_out_4_8,c_out_4_9,c_out_4_10,c_out_4_11,c_out_4_12,v_out_4_0,v_out_4_1,v_out_4_2,v_out_4_3,v_out_4_4,v_out_4_5,v_out_4_6,v_out_4_7,v_out_4_8,v_out_4_9,v_out_4_10,v_out_4_11,v_out_4_12,out_en_4_0,out_en_4_1,out_en_4_2,out_en_4_3,out_en_4_4,out_en_4_5,out_en_4_6,out_en_4_7,out_en_4_8,out_en_4_9,out_en_4_10,out_en_4_11,out_en_4_12,temp_4_0,temp_4_1,bootcause_4,bootcnt_4,uptime_4,resetcause_4,batt_mode_4,heater_on_4,conv_5v_en_4,latchup_4_0,latchup_4_1,latchup_4_2,latchup_4_3,latchup_4_4,latchup_4_5,latchup_4_6,latchup_4_7,latchup_4_8,latchup_4_9,latchup_4_10,latchup_4_11,latchup_4_12,vbat_v_4,vcc_c_4,batt_c_4,batt_v_4,batt_temp_4_0,batt_temp_4_1,device_type_4_0,device_type_4_1,device_type_4_2,device_type_4_3,device_type_4_4,device_type_4_5,device_type_4_6,device_type_4_7,device_status_4_0,device_status_4_1,device_status_4_2,device_status_4_3,device_status_4_4,device_status_4_5,device_status_4_6,device_status_4_7,dearm_status_4,wdt_cnt_gnd_4,wdt_cnt_i2c_4,wdt_cnt_can_4,wdt_cnt_csp_4_0,wdt_cnt_csp_4_1,wdt_gnd_left_4,wdt_i2c_left_4,wdt_can_left_4,wdt_csp_left_4_0,wdt_csp_left_4_1,batt_chrg_4,batt_dischrg_4,ant6_depl_4,ar6_depl_4
1726234170,5,0,48,57,0,120,8,42,-3,-3,0,5,7,0,0,199,0,0,5029,16224,0,274,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,262,254,1,84,1112010,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,-127,2223,16248,0,0,7,2,2,4,0,6,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,23,172603,0,571,5,5,2893,670,3,3
1726234200,5,0,-3,0,-3,219,333,0,-12,-3,0,8,10,0,1147,199,0,0,16225,137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,267,258,1,43,1840018,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16236,-127,2231,16262,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,28,0,0,0,0,172571,0,0,5,5,2903,672,3,3
1726234230,39,0,-3,0,-3,117,8,0,-3,0,0,8,4,0,1147,0,0,0,16225,137,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,270,263,1,43,1840048,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16221,-127,2034,16255,0,0,7,2,2,4,4,0,0,0,1,1,1,1,0,0,0,0,1,4,0,23,0,0,172544,0,0,5,5,2705,671,3,3
1726234260,5,0,0,3,-3,114,11,0,0,0,-4,8,7,0,1147,0,0,0,16225,137,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,275,266,1,43,1112100,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16236,-127,2029,16259,0,0,7,2,2,4,4,0,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,0,172513,0,0,5,5,2744,715,3,3
1726234290,5,0,0,49,-3,117,8,0,0,0,0,8,4,0,0,199,0,0,5029,137,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,280,270,1,84,1112130,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16236,-127,1933,16260,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,28,0,0,0,0,172483,0,571,5,5,2599,666,3,3
1726240260,817,110,1492,566,0,1481,114,186,255,-3,0,8,4,4966,4984,4939,4979,0,4954,4984,4984,4999,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,340,332,4,83,6038186,6,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,16083,-127,-300,16139,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,19,0,0,0,0,166511,0,0,5,5,1676,1976,3,3
1726240860,9,5,772,566,0,797,9,183,258,-3,0,8,7,0,0,4969,4979,0,4969,0,4984,4983,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,390,380,4,83,6038785,6,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,16236,-128,845,16273,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,19,0,0,0,0,165912,0,0,5,5,2341,1496,3,3
1726241460,6,8,769,587,0,758,9,183,258,0,0,8,4,0,0,4969,4979,0,4969,0,4984,4983,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,425,415,4,83,6039386,6,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,16236,-127,547,16274,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,19,0,0,0,0,165311,0,0,5,5,2042,1495,3,3
1726242060,108,148,311,85,84,-2,4,82,4,0,3,8,4,4990,3386,3376,3384,3396,1027,0,3395,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,437,429,4,92,2160709,6,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16282,-128,655,16303,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,24,0,0,2718,18,164710,0,0,5,5,1325,670,3,3
1726242660,9,5,9,572,0,8,9,180,261,0,0,8,7,0,0,0,4979,0,0,0,4984,4999,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,442,435,4,83,6040588,6,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,16266,-127,488,16305,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,19,0,0,0,0,164109,0,0,5,5,1151,663,3,3
1726243260,5,3,0,3,0,117,8,0,0,0,0,8,7,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,402,396,1,43,1849078,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16159,-127,-679,16188,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,163514,0,0,5,5,-5,674,3,3
1726243860,5,3,0,0,0,114,11,0,0,0,0,8,4,0,1131,291,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,360,353,4,43,1849678,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,-127,-984,16138,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,162914,0,0,5,5,-5,979,3,3
1726244460,5,0,0,3,-3,114,8,0,0,-3,0,8,4,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,335,331,1,43,1850279,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16068,-127,-674,16086,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,162313,0,0,5,5,-5,669,3,3
1726245060,5,0,0,968,-3,111,8,0,-3,-3,0,8,4,0,1147,245,5000,0,5029,137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,335,327,4,43,1850878,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16022,-127,-510,16066,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,161714,0,0,5,5,994,1504,3,3
1726245660,5,0,0,3,-3,114,11,0,0,0,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,390,379,4,43,1851478,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16236,-127,1434,16263,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,172669,0,0,5,5,2105,671,3,3
1726246860,5,0,-3,529,0,120,8,0,-3,nan,nan,nan,nan,0,1131,199,5015,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,1,0,1,0,0,0,nan,nan,nan,nan,477,467,4,43,1852679,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,171468,0,0,5,5,nan,nan,nan,nan
1726247040,5,0,0,49,0,216,339,358,-3,0,0,8,4,0,1131,0,0,0,5029,152,16254,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,415,405,1,43,1852858,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-128,683,16290,0,0,7,2,2,4,4,6,0,0,1,1,1,1,0,0,0,0,1,28,0,0,0,0,171289,0,570,5,5,1668,985,3,3
1726247070,5,3,0,971,-3,120,8,358,0,0,0,8,7,0,1131,215,0,0,5029,152,16239,289,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,415,407,1,84,1124908,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-127,597,16285,0,0,7,2,2,4,0,6,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,0,171257,0,0,5,5,1583,986,3,3
1726247100,5,48,0,971,0,120,11,0,0,-3,0,8,7,0,1131,0,5000,0,16255,137,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,417,408,1,84,1124938,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16251,-128,653,16292,0,0,7,2,2,4,0,0,0,0,1,1,1,1,1,0,0,0,1,4,0,0,0,0,171227,0,0,5,5,1641,988,3,3
1726247130,5,3,50,971,0,120,11,358,0,0,0,8,7,0,0,215,5000,0,5029,16254,0,274,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,417,409,1,43,1124968,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-127,639,16290,0,0,7,2,2,4,0,6,0,0,1,1,1,1,1,0,0,0,1,4,0,0,26,23,171199,0,0,5,5,1628,989,3,3
1726247160,5,48,0,971,0,120,11,358,0,0,0,5,7,0,1131,199,5000,0,5029,137,16254,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,420,410,1,43,1124998,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-127,597,16289,0,0,7,2,2,4,0,6,0,0,1,1,1,1,0,1,0,0,1,4,0,23,26,23,171168,0,570,5,5,1585,988,3,3
1726247190,5,0,0,974,-3,210,11,0,0,-52,0,8,4,0,1131,199,0,0,5029,16254,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,420,411,1,84,1853009,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16266,-127,616,16290,0,0,7,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,28,0,0,0,0,171138,0,0,5,5,1600,984,3,3
1726247220,39,3,3,974,-3,120,339,3,-3,-3,0,11,4,0,12036,215,5000,0,5029,137,16239,289,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,420,413,1,43,1125059,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-127,498,16283,0,0,7,2,2,4,0,6,0,0,1,1,1,1,0,0,0,0,1,4,0,23,0,0,171108,0,0,5,5,1584,1086,3,3
1726247250,5,48,0,1153,-3,470,8,3,0,0,0,8,4,0,11975,215,4985,16282,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,422,414,1,84,1125088,769,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16190,-127,-46,16240,0,0,7,2,2,1,0,0,0,0,1,1,1,1,1,1,0,0,1,28,0,0,0,0,171079,0,577,5,5,1955,2001,3,3
1726247280,5,1079,0,1183,0,473,8,0,0,0,0,8,7,0,11975,0,4985,16282,5014,152,0,289,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,425,417,1,43,1853098,1,3,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16175,-127,-106,16234,0,0,7,2,2,4,4,0,0,0,1,1,1,1,0,1,0,0,1,4,0,0,0,0,171049,0,0,5,5,1900,2006,3,3
1726247310,5,1079,50,1195,-3,207,8,0,0,-3,0,8,7,0,11975,199,4985,0,5014,152,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,427,419,1,84,1125148,769,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16175,-128,-165,16228,0,0,7,2,2,1,0,0,0,0,1,1,1,1,0,0,0,0,1,28,0,23,26,23,171018,0,0,5,5,1846,2011,3,3
1726247340,5,1079,0,1198,-3,473,8,3,0,0,0,8,10,0,11975,199,4985,0,16163,152,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,430,421,1,43,1125178,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,16175,-128,-211,16221,0,0,7,2,2,1,0,6,0,0,1,1,1,1,1,1,0,0,1,4,0,0,0,0,170988,0,571,5,5,1775,1986,3,3
1726247370,5,1079,0,1129,-3,473,11,0,0,0,0,8,4,0,11975,199,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,432,423,1,43,1853188,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16159,-127,-333,16211,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170959,0,0,5,5,1661,1994,3,3
1726247400,5,1079,0,1129,-3,476,8,3,0,3,0,8,7,0,11975,199,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,432,425,1,43,1125238,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,-127,-487,16199,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170929,0,0,5,5,1505,1992,3,3
1726247430,5,1079,3,1189,0,476,11,3,0,0,0,8,7,0,11975,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,435,426,1,43,1125268,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16129,-125,-775,16175,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170898,0,0,5,5,1243,2018,3,3
1726247460,5,1082,3,1195,0,476,11,0,0,0,0,8,7,0,11975,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,435,428,1,43,1125299,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16083,-132,-1130,16145,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170868,0,0,5,5,871,2001,3,3
1726247490,5,1079,0,1183,-3,476,8,3,0,-7,0,8,4,0,11975,199,4985,0,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,429,1,43,1125328,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16053,-128,-1567,16106,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170839,0,0,5,5,437,2004,3,3
1726247520,5,1079,0,1138,0,476,8,3,0,0,0,8,7,0,11975,199,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,429,1,43,1125358,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16037,-127,-1756,16085,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170809,0,0,5,5,275,2031,3,3
1726247550,5,1079,3,1129,-3,479,11,0,0,0,0,8,7,0,11960,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,429,1,43,1125389,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16022,-127,-1744,16079,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170778,0,0,5,5,265,2009,3,3
1726247580,5,1079,0,1183,-3,479,8,0,0,0,0,8,7,0,11975,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,430,1,43,1125418,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16022,-127,-1754,16072,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170748,0,0,5,5,254,2033,3,3
1726247610,5,1082,0,1132,0,479,11,0,0,0,0,8,4,0,11960,199,4985,0,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,430,1,43,1853428,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16083,-127,-1780,16064,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170719,0,0,5,5,243,2023,3,3
1726247640,5,1079,0,1195,0,485,8,3,-3,0,0,8,-2,0,11975,199,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,430,1,43,1853458,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16007,-127,-1801,16059,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170689,0,0,5,5,228,2029,3,3
1726247670,5,1079,0,1201,-3,482,11,3,0,-3,0,5,7,0,11975,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,437,431,1,43,1125508,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-127,-1827,16051,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170658,0,0,5,5,216,2043,3,3
1726247700,5,1079,0,1135,-3,482,11,0,0,0,3,5,7,0,11960,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,440,432,1,43,1125539,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-128,-1844,16045,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170628,0,0,5,5,205,2049,3,3
1726247730,5,1079,0,1165,0,485,11,3,0,0,0,5,4,0,11975,215,4985,0,5014,137,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,440,433,1,43,1125568,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-127,-1841,16040,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170599,0,0,5,5,194,2035,3,3
1726247760,5,1079,0,1255,0,485,8,3,0,3,0,8,4,0,11960,215,4985,0,5014,152,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,440,434,1,43,1125598,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15976,-127,-1832,16036,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170569,0,0,5,5,183,2015,3,3
1726247790,5,1082,3,1138,0,485,8,0,0,-3,0,8,7,0,11960,215,4985,0,5014,167,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,442,435,1,43,1125628,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15976,-127,-1847,16030,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170538,0,0,5,5,173,2020,3,3
1726247820,8,3,0,869,-3,138,8,0,0,0,3,11,4,0,1131,215,5000,0,5014,167,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,442,435,1,43,1125660,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16053,-127,-863,16099,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170508,0,0,5,5,134,997,3,3
1726247850,5,3,0,3,0,138,11,0,0,0,0,8,7,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442,435,1,43,1125690,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16098,-128,-586,16120,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170478,0,0,5,5,127,713,3,3
1726247880,5,3,0,3,0,135,11,0,0,0,0,8,7,0,1131,215,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,440,435,1,43,1125719,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16114,-128,-381,16136,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170449,0,0,5,5,315,696,3,3
1726247910,5,3,0,3,0,135,11,0,0,-3,0,8,7,0,1131,215,0,0,5029,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442,435,1,43,1125749,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16129,-128,-220,16150,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170419,0,0,5,5,463,683,3,3
1726247940,5,3,0,3,0,132,11,0,0,0,0,8,7,0,1131,215,0,0,5014,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442,435,1,43,1125780,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,-128,-103,16161,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170389,0,0,5,5,586,689,3,3
1726247970,5,3,0,3,0,132,8,0,0,0,3,11,4,0,1131,215,0,0,5029,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442,435,1,43,1125810,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16144,-128,-6,16169,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,170359,0,0,5,5,672,678,3,3
1726248000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1125840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1726248060,5,3,0,3,-3,129,8,3,0,nan,nan,nan,nan,0,1131,215,0,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,465,458,4,43,1853878,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,170269,0,0,5,5,nan,nan,nan,nan
1726248660,5,0,3,3,0,123,8,0,-3,nan,nan,nan,nan,0,1131,215,0,0,5029,152,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,420,414,4,43,1854478,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,169669,0,0,5,5,nan,nan,nan,nan
1726249260,5,0,0,3,-3,117,11,0,0,nan,nan,nan,nan,0,1131,215,0,0,5029,152,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,370,364,4,43,1855078,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,169069,0,0,5,5,nan,nan,nan,nan
1726249860,5,0,0,3,-3,111,11,0,0,0,0,8,7,0,1131,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,325,320,4,43,1855678,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16022,-127,-697,16050,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,168469,0,0,5,5,-5,692,3,3
1726250460,5,0,0,3,-3,111,8,0,0,0,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,282,277,4,43,1856278,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15992,-127,-700,16020,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,167869,0,0,5,5,-5,695,3,3
1726251060,5,0,0,3,-3,108,8,0,0,nan,nan,nan,nan,0,1147,199,0,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,310,302,4,43,1856879,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,167268,0,0,5,5,nan,nan,nan,nan
1726251660,5,0,0,0,-3,111,8,0,0,0,0,8,4,0,1147,199,0,0,5029,137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,300,290,4,43,1857478,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16251,-125,1274,16275,0,0,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,0,166669,0,0,5,5,1956,682,3,3
1726252260,5,0,0,3,-3,114,8,0,-3,nan,nan,nan,nan,0,1147,215,0,0,5029,152,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,400,390,4,43,1858078,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,166068,0,0,5,5,nan,nan,nan,nan
1726252860,5,3,0,3,-3,117,8,0,0,nan,nan,nan,nan,0,1131,199,0,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,422,411,1,43,1858679,1,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,165468,0,0,5,5,nan,nan,nan,nan
1726253460,5,0,0,3,-3,114,8,0,0,nan,nan,nan,nan,0,1131,215,0,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,420,411,1,43,1859279,1,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,164868,0,0,5,5,nan,nan,nan,nan
1726254060,5,3,0,3,0,120,8,0,0,nan,nan,nan,nan,0,1131,199,0,0,5029,137,0,0,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,nan,nan,nan,nan,390,383,4,43,1859879,6,3,nan,nan,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,2,2,4,0,0,0,0,1,1,1,1,0,0,0,0,nan,4,0,0,0,0,164268,0,0,5,5,nan,nan,nan,nan
